# number of frozen, occupied, single-occupancy orbitals = 16
# number of active, occupied, single-occupancy orbitals = 6
# number of active, vacant, single-occupancy orbitals = 8
# number of frozen, vacant, single-occupancy orbitals = 0
# size of active space = 14
# number of qubits = 14
# basis set = sto-3g
# interatomic separation (angstroms) = None
# fermion-to-qubit operator mapping = jordan-wigner
# number of terms in sum of Pauli strings = 670
# one-norm of sum of Pauli strings (Hartrees) = 201.78491709670305
# eigenvalue lower bound from shifted one-norm (Hartrees) = -201.78491709670305
# eigenvalue upper bound from shifted one-norm (Hartrees) = -160.17136292095796
# Hartree-Fock energy (Hartrees) = -185.0646956822217
# runtime for Hartree-Fock calculation (seconds) = 0.30447888374328613
# runtime for active space calculation (seconds) = 0.0016269683837890625
# runtime for fermion-to-qubit calculation (seconds) = 0.03347516059875488
 1.81630310434337770e-03 IIYZYIIIIZIIII
-1.02645156448132394e-03 IIXZZZZZZXYZZY
 1.02645156448132394e-03 IIXZZZZZZYYZZX
 1.02645156448132394e-03 IIYZZZZZZXXZZY
-1.02645156448132394e-03 IIYZZZZZZYXZZX
-8.86950427109634292e-04 IIXZZZZZZXIXXI
-8.86950427109634292e-04 IIXZZZZZZYIYXI
-8.86950427109634292e-04 IIYZZZZZZXIXYI
-8.86950427109634292e-04 IIYZZZZZZYIYYI
-2.84395089609401977e-02 IIXZZZXIIIIXZX
-2.84395089609401977e-02 IIXZZZXIIIIYZY
-2.84395089609401977e-02 IIYZZZYIIIIXZX
-2.84395089609401977e-02 IIYZZZYIIIIYZY
 8.25807958824995719e-03 IIXZZZZZXIIXZX
 8.25807958824995719e-03 IIXZZZZZXIIYZY
 8.25807958824995719e-03 IIYZZZZZYIIXZX
 8.25807958824995719e-03 IIYZZZZZYIIYZY
-9.19615876464795548e-03 IIIXXIXXIIIIII
-9.19615876464795548e-03 IIIXYIYXIIIIII
-9.19615876464795548e-03 IIIYXIXYIIIIII
-9.19615876464795548e-03 IIIYYIYYIIIIII
-1.22869874540431479e-04 IIIXXIXZZXIIII
-1.22869874540431479e-04 IIIXYIYZZXIIII
-1.22869874540431479e-04 IIIYXIXZZYIIII
-1.22869874540431479e-04 IIIYYIYZZYIIII
-2.88769133958254355e-02 IIIXXIIYYIIIII
 2.88769133958254355e-02 IIIXYIIYXIIIII
 2.88769133958254355e-02 IIIYXIIXYIIIII
-2.88769133958254355e-02 IIIYYIIXXIIIII
 9.19615876464797977e-03 IIIXXIIIXXIIII
 9.19615876464797977e-03 IIIXYIIIYXIIII
 9.19615876464797977e-03 IIIYXIIIXYIIII
 9.19615876464797977e-03 IIIYYIIIYYIIII
 2.74095608406167701e-03 IIIXZXIXZXIIII
-2.60130874372233208e-02 IIIXZXIYZYIIII
 2.87540435212850012e-02 IIIXZYIYZXIIII
 2.87540435212850012e-02 IIIYZXIXZYIIII
-2.60130874372233208e-02 IIIYZYIXZXIIII
 2.74095608406167701e-03 IIIYZYIYZYIIII
 1.81630310434334778e-03 IIIZIIXZXIIIII
 1.81630310434334778e-03 IIIZIIYZYIIIII
-1.81630310434333867e-03 IIIXZXZIIIIIII
-1.81630310434333867e-03 IIIYZYZIIIIIII
 2.86382595860211085e-03 IIIXZXXZXIIIII
 2.86382595860211085e-03 IIIXZXYZYIIIII
 2.86382595860211085e-03 IIIYZYXZXIIIII
 2.86382595860211085e-03 IIIYZYYZYIIIII
 3.05451580481070489e-03 IIIXZZXIIIXZZX
 3.05451580481070489e-03 IIIXZZYIIIYZZX
 3.05451580481070489e-03 IIIYZZXIIIXZZY
 3.05451580481070489e-03 IIIYZZYIIIYZZY
 3.53493547187088385e-03 IIIXZZXIIIIYYI
-3.53493547187088385e-03 IIIXZZYIIIIYXI
-3.53493547187088385e-03 IIIYZZXIIIIXYI
 3.53493547187088385e-03 IIIYZZYIIIIXXI
-7.37985566030461768e-03 IIIZIIIXZXIIII
-7.37985566030461768e-03 IIIZIIIYZYIIII
 7.37985566030461681e-03 IIIXZXIZIIIIII
 7.37985566030461681e-03 IIIYZYIZIIIIII
-2.53849931561294859e-02 IIIXZZZXIIIXZX
-2.49045734890693052e-02 IIIXZZZXIIIYZY
-4.80419667060180688e-04 IIIXZZZYIIIYZX
-4.80419667060180688e-04 IIIYZZZXIIIXZY
-2.49045734890693052e-02 IIIYZZZYIIIXZX
-2.53849931561294859e-02 IIIYZZZYIIIYZY
 1.81630310434337770e-03 IIIXZXIIZIIIII
 1.81630310434337770e-03 IIIYZYIIZIIIII
-8.86950427109634292e-04 IIIXZZZZXIXZZX
-8.86950427109634292e-04 IIIXZZZZYIYZZX
-8.86950427109634292e-04 IIIYZZZZXIXZZY
-8.86950427109634292e-04 IIIYZZZZYIYZZY
-1.02645156448132394e-03 IIIXZZZZXIIYYI
 1.02645156448132394e-03 IIIXZZZZYIIYXI
 1.02645156448132394e-03 IIIYZZZZXIIXYI
-1.02645156448132394e-03 IIIYZZZZYIIXXI
-7.37985566030460206e-03 IIIXZXIIIZIIII
-7.37985566030460206e-03 IIIYZYIIIZIIII
 7.37112916114032388e-03 IIIXZZZZZXIXZX
 7.23162802376863326e-03 IIIXZZZZZXIYZY
 1.39501137371690186e-04 IIIXZZZZZYIYZX
 1.39501137371690186e-04 IIIYZZZZZXIXZY
 7.23162802376863326e-03 IIIYZZZZZYIXZX
 7.37112916114032388e-03 IIIYZZZZZYIYZY
-2.84395089609401977e-02 IIIXZZZXIIXZXI
-2.84395089609401977e-02 IIIXZZZXIIYZYI
-2.84395089609401977e-02 IIIYZZZYIIXZXI
-2.84395089609401977e-02 IIIYZZZYIIYZYI
 8.25807958824995719e-03 IIIXZZZZZXXZXI
 8.25807958824995719e-03 IIIXZZZZZXYZYI
 8.25807958824995719e-03 IIIYZZZZZYXZXI
 8.25807958824995719e-03 IIIYZZZZZYYZYI
-5.46351138061899107e-03 IIIIXXYYIIIIII
 5.46351138061899107e-03 IIIIXYYXIIIIII
 5.46351138061899107e-03 IIIIYXXYIIIIII
-5.46351138061899107e-03 IIIIYYXXIIIIII
-9.19615876464795548e-03 IIIIXXYZZYIIII
 9.19615876464795548e-03 IIIIXYYZZXIIII
 9.19615876464795548e-03 IIIIYXXZZYIIII
-9.19615876464795548e-03 IIIIYYXZZXIIII
-9.19615876464795722e-03 IIIIXXIXXIIIII
-9.19615876464795722e-03 IIIIXYIYXIIIII
-9.19615876464795722e-03 IIIIYXIXYIIIII
-9.19615876464795722e-03 IIIIYYIYYIIIII
-3.44632946509848270e-02 IIIIXXIIYYIIII
 3.44632946509848270e-02 IIIIXYIIYXIIII
 3.44632946509848270e-02 IIIIYXIIXYIIII
-3.44632946509848270e-02 IIIIYYIIXXIIII
-4.85983820182077537e-03 IIIIXXIIIIYYII
 4.85983820182077537e-03 IIIIXYIIIIYXII
 4.85983820182077537e-03 IIIIYXIIIIXYII
-4.85983820182077537e-03 IIIIYYIIIIXXII
-5.14089140866681987e-03 IIIIXXIIIIIIYY
 5.14089140866681987e-03 IIIIXYIIIIIIYX
 5.14089140866681987e-03 IIIIYXIIIIIIXY
-5.14089140866681987e-03 IIIIYYIIIIIIXX
 7.37985566030460553e-03 IIIIZIXZXIIIII
 7.37985566030460553e-03 IIIIZIYZYIIIII
-7.37112916114031173e-03 IIIIXZXIIIXZXI
-7.23162802376862198e-03 IIIIXZXIIIYZYI
-1.39501137371689753e-04 IIIIXZYIIIYZXI
-1.39501137371689753e-04 IIIIYZXIIIXZYI
-7.23162802376862198e-03 IIIIYZYIIIXZXI
-7.37112916114031173e-03 IIIIYZYIIIYZYI
-1.81630310434335168e-03 IIIIZIIXZXIIII
-1.81630310434335168e-03 IIIIZIIYZYIIII
 1.02645156448132220e-03 IIIIXZZXIIYZZY
-1.02645156448132220e-03 IIIIXZZYIIYZZX
-1.02645156448132220e-03 IIIIYZZXIIXZZY
 1.02645156448132220e-03 IIIIYZZYIIXZZX
 8.86950427109632665e-04 IIIIXZZXIIIXXI
 8.86950427109632665e-04 IIIIXZZYIIIYXI
 8.86950427109632665e-04 IIIIYZZXIIIXYI
 8.86950427109632665e-04 IIIIYZZYIIIYYI
-2.53849931561294789e-02 IIIIXZZZXIXZXI
-2.49045734890692982e-02 IIIIXZZZXIYZYI
-4.80419667060177219e-04 IIIIXZZZYIYZXI
-4.80419667060177219e-04 IIIIYZZZXIXZYI
-2.49045734890692982e-02 IIIIYZZZYIXZXI
-2.53849931561294789e-02 IIIIYZZZYIYZYI
 3.53493547187088558e-03 IIIIXZZZZXYZZY
-3.53493547187088558e-03 IIIIXZZZZYYZZX
-3.53493547187088558e-03 IIIIYZZZZXXZZY
 3.53493547187088558e-03 IIIIYZZZZYXZZX
 3.05451580481070576e-03 IIIIXZZZZXIXXI
 3.05451580481070576e-03 IIIIXZZZZYIYXI
 3.05451580481070576e-03 IIIIYZZZZXIXYI
 3.05451580481070576e-03 IIIIYZZZZYIYYI
-8.25807958824994331e-03 IIIIXZXIIIIXZX
-8.25807958824994331e-03 IIIIXZXIIIIYZY
-8.25807958824994331e-03 IIIIYZYIIIIXZX
-8.25807958824994331e-03 IIIIYZYIIIIYZY
-2.84395089609401838e-02 IIIIXZZZXIIXZX
-2.84395089609401838e-02 IIIIXZZZXIIYZY
-2.84395089609401838e-02 IIIIYZZZYIIXZX
-2.84395089609401838e-02 IIIIYZZZYIIYZY
-1.81630310434335168e-03 IIIIIZXZXIIIII
-1.81630310434335168e-03 IIIIIZYZYIIIII
 8.86950427109632665e-04 IIIIIXXIIIXZZX
 8.86950427109632665e-04 IIIIIXYIIIYZZX
 8.86950427109632665e-04 IIIIIYXIIIXZZY
 8.86950427109632665e-04 IIIIIYYIIIYZZY
 1.02645156448132220e-03 IIIIIXXIIIIYYI
-1.02645156448132220e-03 IIIIIXYIIIIYXI
-1.02645156448132220e-03 IIIIIYXIIIIXYI
 1.02645156448132220e-03 IIIIIYYIIIIXXI
 7.37985566030460553e-03 IIIIIZIXZXIIII
 7.37985566030460553e-03 IIIIIZIYZYIIII
-7.37112916114031173e-03 IIIIIXZXIIIXZX
-7.23162802376862198e-03 IIIIIXZXIIIYZY
-1.39501137371689753e-04 IIIIIXZYIIIYZX
-1.39501137371689753e-04 IIIIIYZXIIIXZY
-7.23162802376862198e-03 IIIIIYZYIIIXZX
-7.37112916114031173e-03 IIIIIYZYIIIYZY
 3.05451580481070576e-03 IIIIIXZZXIXZZX
 3.05451580481070576e-03 IIIIIXZZYIYZZX
 3.05451580481070576e-03 IIIIIYZZXIXZZY
 3.05451580481070576e-03 IIIIIYZZYIYZZY
 3.53493547187088558e-03 IIIIIXZZXIIYYI
-3.53493547187088558e-03 IIIIIXZZYIIYXI
-3.53493547187088558e-03 IIIIIYZZXIIXYI
 3.53493547187088558e-03 IIIIIYZZYIIXXI
-2.53849931561294789e-02 IIIIIXZZZXIXZX
-2.49045734890692982e-02 IIIIIXZZZXIYZY
-4.80419667060177219e-04 IIIIIXZZZYIYZX
-4.80419667060177219e-04 IIIIIYZZZXIXZY
-2.49045734890692982e-02 IIIIIYZZZYIXZX
-2.53849931561294789e-02 IIIIIYZZZYIYZY
-8.25807958824994331e-03 IIIIIXZXIIXZXI
-8.25807958824994331e-03 IIIIIXZXIIYZYI
-8.25807958824994331e-03 IIIIIYZYIIXZXI
-8.25807958824994331e-03 IIIIIYZYIIYZYI
-2.84395089609401838e-02 IIIIIXZZZXXZXI
-2.84395089609401838e-02 IIIIIXZZZXYZYI
-2.84395089609401838e-02 IIIIIYZZZYXZXI
-2.84395089609401838e-02 IIIIIYZZZYYZYI
-5.13311031807140578e-03 IIIIIIXXYYIIII
 5.13311031807140578e-03 IIIIIIXYYXIIII
 5.13311031807140578e-03 IIIIIIYXXYIIII
-5.13311031807140578e-03 IIIIIIYYXXIIII
-1.48033111702897558e-02 IIIIIIXXIIYYII
 1.48033111702897558e-02 IIIIIIXYIIYXII
 1.48033111702897558e-02 IIIIIIYXIIXYII
-1.48033111702897558e-02 IIIIIIYYIIXXII
-6.69872894871114018e-03 IIIIIIXXIIIIYY
 6.69872894871114018e-03 IIIIIIXYIIIIYX
 6.69872894871114018e-03 IIIIIIYXIIIIXY
-6.69872894871114018e-03 IIIIIIYYIIIIXX
-1.48033111702898009e-02 IIIIIIIIXXYYII
 1.48033111702898009e-02 IIIIIIIIXYYXII
 1.48033111702898009e-02 IIIIIIIIYXXYII
-1.48033111702898009e-02 IIIIIIIIYYXXII
-6.69872894871116099e-03 IIIIIIIIXXIIYY
 6.69872894871116099e-03 IIIIIIIIXYIIYX
 6.69872894871116099e-03 IIIIIIIIYXIIXY
-6.69872894871116099e-03 IIIIIIIIYYIIXX
-3.85849022328758409e-02 IIIIIIIIIIXXYY
 3.85849022328758409e-02 IIIIIIIIIIXYYX
 3.85849022328758409e-02 IIIIIIIIIIYXXY
-3.85849022328758409e-02 IIIIIIIIIIYYXX
